"match_id","batting","bowling","winner","dl","target","head_to_head","home_ground_advantage","batting_team_points","bowling_team_points","chase_win_perc","chase_win_perc_bat","defense_win_perc_bowl","first_inng_avg"
141,2,1,1,0,163,0.307692307692308,0,8,4,0.125,0.494736842105263,0.568181818181818,144
142,4,6,4,0,153,0.375,0,6,3,0.142857142857143,0.511904761904762,0.414634146341463,159
143,10,7,10,0,149,0.333333333333333,0,6,6,0.375,0.516129032258065,0.585858585858586,144
144,11,1,1,0,178,0.384615384615385,0,8,6,0,0.506493506493506,0.568181818181818,147.333333333333
145,4,8,8,0,211,0.333333333333333,0,8,5,0.133333333333333,0.511904761904762,0.432835820895522,152
146,2,6,2,0,154,0.5,0,8,3,0.2,0.494736842105263,0.414634146341463,152
147,7,11,11,0,145,0.545454545454545,0,6,8,0.0833333333333333,0.6,0.446601941747573,154.833333333333
148,8,10,8,0,105,0.666666666666667,0,7,8,0.166666666666667,0.597402597402597,0.419753086419753,154.833333333333
149,4,1,1,1,185,0.363636363636364,0,8,8,0,0.511904761904762,0.568181818181818,154.833333333333
150,2,7,2,0,116,0.411764705882353,0,10,6,0.333333333333333,0.494736842105263,0.585858585858586,147.333333333333
151,4,11,4,0,168,0.4375,0,8,10,0.333333333333333,0.511904761904762,0.446601941747573,158
152,1,8,1,0,140,0.777777777777778,0,10,9,0.333333333333333,0.648648648648649,0.432835820895522,158
153,10,7,7,0,157,0.333333333333333,0,8,6,0,0.516129032258065,0.585858585858586,159
154,2,6,2,0,123,0.5,0,12,3,0.125,0.494736842105263,0.414634146341463,144
155,8,11,11,0,166,0.6875,0,9,10,0,0.597402597402597,0.446601941747573,158
156,10,6,10,0,173,0.5625,0,8,3,0.166666666666667,0.516129032258065,0.414634146341463,154.833333333333
157,7,4,7,0,119,0.533333333333333,0,8,10,0.0833333333333333,0.6,0.417582417582418,154.833333333333
158,11,2,2,0,173,0.636363636363636,0,12,14,0.133333333333333,0.506493506493506,0.368421052631579,152
159,10,1,10,0,129,0.4,0,10,12,0.2,0.516129032258065,0.568181818181818,152
160,7,8,8,0,145,0.666666666666667,0,10,9,0,0.6,0.432835820895522,152
161,4,2,4,0,120,0.818181818181818,0,10,16,0.5,0.511904761904762,0.368421052631579,135
162,1,7,1,0,147,0.333333333333333,0,12,10,0.285714285714286,0.648648648648649,0.585858585858586,159
163,11,6,11,0,160,0.357142857142857,0,12,3,0.25,0.506493506493506,0.414634146341463,144
164,11,4,4,0,134,0.5,0,14,12,0.25,0.506493506493506,0.417582417582418,144
165,8,2,2,0,150,0.6,0,11,16,0,0.597402597402597,0.368421052631579,135
166,6,1,6,0,188,0.583333333333333,0,3,14,0.0833333333333333,0.610526315789474,0.568181818181818,154.833333333333
167,10,2,10,0,134,0.666666666666667,0,12,18,0.375,0.516129032258065,0.368421052631579,144
168,6,8,6,0,101,0.529411764705882,0,5,11,0.133333333333333,0.610526315789474,0.432835820895522,152
169,4,1,1,0,116,0.363636363636364,0,14,14,0.133333333333333,0.511904761904762,0.568181818181818,152
170,2,7,2,0,165,0.411764705882353,0,18,10,0.166666666666667,0.494736842105263,0.585858585858586,154.833333333333
171,11,10,10,0,170,0.5,0,14,14,0.166666666666667,0.506493506493506,0.419753086419753,154.833333333333
172,11,2,11,0,153,0.636363636363636,0,14,20,0.166666666666667,0.506493506493506,0.368421052631579,154.833333333333
173,10,1,10,0,146,0.4,0,16,16,0.375,0.516129032258065,0.568181818181818,144
174,10,11,11,0,143,0.411764705882353,0,18,16,0.375,0.516129032258065,0.446601941747573,144
175,11,6,6,0,161,0.357142857142857,0,0,0,0.117647058823529,0.506493506493506,0.414634146341463,146.647058823529
176,8,7,7,0,212,0.571428571428571,-1,0,0,0.181818181818182,0.597402597402597,0.585858585858586,180.363636363636
177,2,4,2,0,142,0.615384615384615,-1,0,0,0.0285714285714286,0.494736842105263,0.417582417582418,163.285714285714
178,6,10,6,0,135,0.875,1,2,0,0.584415584415584,0.610526315789474,0.419753086419753,161.623376623377
179,1,11,11,0,190,0.777777777777778,1,0,0,0.693877551020408,0.648648648648649,0.446601941747573,166.857142857143
180,2,8,2,0,141,0.5,0,2,0,0.0833333333333333,0.494736842105263,0.432835820895522,163.166666666667
181,10,4,10,0,203,0.6,1,0,0,0.471428571428571,0.516129032258065,0.417582417582418,170.114285714286
182,6,1,1,0,164,0.583333333333333,1,4,0,0.584415584415584,0.610526315789474,0.568181818181818,161.623376623377
183,2,7,7,0,218,0.411764705882353,1,4,2,0.409090909090909,0.494736842105263,0.585858585858586,166.060606060606
184,10,8,10,0,92,0.555555555555556,1,2,0,0.471428571428571,0.516129032258065,0.432835820895522,170.114285714286
185,1,2,1,0,185,0.75,-1,2,4,0.0757575757575758,0.648648648648649,0.368421052631579,166.060606060606
186,4,11,11,0,170,0.4375,0,0,2,0.142857142857143,0.511904761904762,0.446601941747573,167.714285714286
187,6,8,8,0,168,0.529411764705882,0,4,0,0,0.610526315789474,0.432835820895522,163.166666666667
188,10,7,10,0,151,0.333333333333333,-1,4,4,0.0909090909090909,0.516129032258065,0.585858585858586,180.363636363636
189,2,11,11,0,171,0.615384615384615,0,4,4,0,0.494736842105263,0.446601941747573,167.714285714286
190,1,4,4,0,136,0.5,1,4,0,0.693877551020408,0.648648648648649,0.417582417582418,166.857142857143
191,7,6,7,0,155,0.785714285714286,1,4,4,0.545454545454545,0.6,0.414634146341463,180.363636363636
192,1,10,10,0,171,0.692307692307692,-1,5,6,0.0714285714285714,0.648648648648649,0.419753086419753,170.114285714286
193,4,8,8,0,183,0.333333333333333,1,1,2,0.514285714285714,0.511904761904762,0.432835820895522,163.285714285714
194,7,1,7,0,180,0.583333333333333,1,6,5,0.545454545454545,0.6,0.568181818181818,180.363636363636
195,8,11,8,0,148,0.6875,0,4,6,0.583333333333333,0.597402597402597,0.446601941747573,163.166666666667
196,4,6,6,0,183,0.375,1,1,4,0.514285714285714,0.511904761904762,0.414634146341463,163.285714285714
197,10,2,2,0,183,0.666666666666667,1,8,4,0.471428571428571,0.516129032258065,0.368421052631579,170.114285714286
198,1,8,8,0,177,0.777777777777778,0,5,6,0,0.648648648648649,0.432835820895522,163.166666666667
199,11,7,7,0,172,0.416666666666667,-1,6,8,0.117647058823529,0.506493506493506,0.585858585858586,146.647058823529
200,6,2,2,0,177,0.7,-1,6,6,0.0757575757575758,0.610526315789474,0.368421052631579,166.060606060606
201,7,4,7,0,163,0.533333333333333,1,10,1,0.545454545454545,0.6,0.417582417582418,180.363636363636
202,1,10,1,0,161,0.692307692307692,1,5,8,0.693877551020408,0.648648648648649,0.419753086419753,166.857142857143
203,8,2,2,0,188,0.6,-1,8,8,0.0606060606060606,0.597402597402597,0.368421052631579,166.060606060606
204,11,6,6,0,181,0.357142857142857,-1,6,6,0.025974025974026,0.506493506493506,0.414634146341463,161.623376623377
205,10,4,10,0,181,0.6,-1,8,1,0.0571428571428571,0.516129032258065,0.417582417582418,163.285714285714
206,8,1,1,0,246,0.454545454545455,-1,8,7,0.0204081632653061,0.597402597402597,0.568181818181818,166.857142857143
207,11,7,7,0,178,0.416666666666667,-1,6,12,0.0909090909090909,0.506493506493506,0.585858585858586,180.363636363636
208,4,6,4,0,200,0.375,-1,1,8,0.038961038961039,0.511904761904762,0.414634146341463,161.623376623377
209,10,2,2,0,184,0.666666666666667,-1,10,10,0.0909090909090909,0.516129032258065,0.368421052631579,166.060606060606
210,11,8,8,0,159,0.75,0,6,8,0.666666666666667,0.506493506493506,0.432835820895522,149.333333333333
211,7,1,1,0,165,0.583333333333333,-1,14,9,0.0612244897959184,0.6,0.568181818181818,166.857142857143
212,8,4,8,0,153,0.4,1,10,3,0.680851063829787,0.597402597402597,0.417582417582418,159.872340425532
213,2,6,6,0,181,0.5,-1,12,8,0.025974025974026,0.494736842105263,0.414634146341463,161.623376623377
214,11,10,11,0,184,0.5,-1,6,10,0.0428571428571429,0.506493506493506,0.419753086419753,170.114285714286
215,4,7,4,0,154,0.444444444444444,1,3,14,0.514285714285714,0.511904761904762,0.585858585858586,163.285714285714
216,11,1,11,0,138,0.384615384615385,0,8,11,0.666666666666667,0.506493506493506,0.568181818181818,149.333333333333
217,10,6,10,0,160,0.5625,1,10,10,0.471428571428571,0.516129032258065,0.414634146341463,170.114285714286
218,4,2,4,0,111,0.818181818181818,-1,5,12,0.0757575757575758,0.511904761904762,0.368421052631579,166.060606060606
219,8,7,7,0,174,0.571428571428571,1,12,14,0.680851063829787,0.597402597402597,0.585858585858586,159.872340425532
220,10,11,11,0,151,0.411764705882353,0,12,10,0,0.516129032258065,0.446601941747573,149.333333333333
221,2,7,7,0,183,0.411764705882353,-1,12,16,0,0.494736842105263,0.585858585858586,180.363636363636
222,1,6,1,0,139,1,1,11,10,0.693877551020408,0.648648648648649,0.414634146341463,166.857142857143
223,10,8,10,0,130,0.555555555555556,-1,12,12,0.0638297872340425,0.516129032258065,0.432835820895522,159.872340425532
224,2,1,2,0,112,0.307692307692308,-1,12,13,0.0408163265306122,0.494736842105263,0.568181818181818,166.857142857143
225,11,4,11,0,174,0.5,0,12,7,0.222222222222222,0.506493506493506,0.417582417582418,175.666666666667
226,10,7,7,0,191,0.333333333333333,1,14,18,0.471428571428571,0.516129032258065,0.585858585858586,170.114285714286
227,6,8,6,0,132,0.529411764705882,1,10,12,0.584415584415584,0.610526315789474,0.432835820895522,161.623376623377
228,1,4,1,0,192,0.5,0,13,7,0.111111111111111,0.648648648648649,0.417582417582418,175.666666666667
229,2,11,11,0,145,0.615384615384615,1,14,14,0.409090909090909,0.494736842105263,0.446601941747573,166.060606060606
230,6,7,6,0,133,0.272727272727273,1,12,20,0.584415584415584,0.610526315789474,0.585858585858586,161.623376623377
231,10,7,7,0,184,0.333333333333333,-1,14,20,0.0588235294117647,0.516129032258065,0.585858585858586,146.647058823529
232,11,1,1,0,142,0.384615384615385,0,16,15,0.117647058823529,0.506493506493506,0.568181818181818,146.647058823529
233,10,11,10,0,82,0.411764705882353,0,14,16,0.0588235294117647,0.516129032258065,0.446601941747573,146.647058823529
234,7,1,1,0,168,0.583333333333333,1,22,17,0.294117647058824,0.6,0.568181818181818,146.647058823529
235,6,1,1,0,153,0.583333333333333,-1,0,0,0.0408163265306122,0.610526315789474,0.568181818181818,166.857142857143
236,8,11,8,0,137,0.6875,-1,0,0,0.0357142857142857,0.597402597402597,0.446601941747573,156.589285714286
237,10,5,10,0,161,1,-1,0,0,0.2,0.516129032258065,0.285714285714286,146.8
238,7,2,7,0,95,0.285714285714286,-1,0,0,0.0454545454545455,0.6,0.368421052631579,166.060606060606
239,9,4,9,0,112,1,0,0,0,0.117647058823529,0.4,0.417582417582418,146.647058823529
240,11,6,6,0,163,0.357142857142857,-1,0,0,0.025974025974026,0.506493506493506,0.414634146341463,161.623376623377
241,8,2,8,0,151,0.6,1,2,0,0.680851063829787,0.597402597402597,0.368421052631579,159.872340425532
242,7,10,7,0,140,0.666666666666667,-1,2,2,0.114285714285714,0.6,0.419753086419753,170.114285714286
243,4,1,4,0,188,0.363636363636364,1,0,2,0.514285714285714,0.511904761904762,0.568181818181818,163.285714285714
244,9,5,9,0,148,1,0,2,0,0.117647058823529,0.4,0.285714285714286,146.647058823529
245,10,11,11,0,175,0.411764705882353,-1,2,0,0.0357142857142857,0.516129032258065,0.446601941747573,156.589285714286
246,6,8,6,0,159,0.529411764705882,-1,2,4,0.0638297872340425,0.610526315789474,0.432835820895522,159.872340425532
247,5,7,5,0,182,1,-1,0,4,0.0136986301369863,0.571428571428571,0.585858585858586,167.876712328767
248,10,1,1,0,183,0.4,-1,2,2,0.0408163265306122,0.516129032258065,0.568181818181818,166.857142857143
249,4,11,4,0,165,0.4375,-1,2,2,0.0714285714285714,0.511904761904762,0.446601941747573,156.589285714286
250,2,9,2,0,187,0.5,0,0,4,0.0588235294117647,0.494736842105263,0.314285714285714,146.647058823529
251,6,8,6,0,81,0.529411764705882,1,4,4,0.584415584415584,0.610526315789474,0.432835820895522,161.623376623377
252,5,1,5,1,131,0.5,1,2,4,0.4,0.571428571428571,0.568181818181818,146.8
253,2,11,11,0,168,0.615384615384615,1,2,2,0.409090909090909,0.494736842105263,0.446601941747573,166.060606060606
254,7,9,7,0,118,0.5,1,4,4,0.575342465753425,0.6,0.314285714285714,167.876712328767
255,6,5,5,0,132,NA,1,6,4,0.584415584415584,0.610526315789474,0.285714285714286,161.623376623377
256,8,4,4,0,195,0.4,-1,4,4,0.0857142857142857,0.597402597402597,0.417582417582418,163.285714285714
