"match_id","batting","bowling","winner","dl","target","head_to_head","home_ground_advantage","batting_team_points","bowling_team_points","chase_win_perc","chase_win_perc_bat","defense_win_perc_bowl","first_inng_avg"
175,11,6,0,0,161,0.357142857142857,0,0,0,0.117647058823529,0.506493506493506,0.414634146341463,146.647058823529
176,8,7,0,0,212,0.571428571428571,-1,0,0,0.181818181818182,0.597402597402597,0.585858585858586,180.363636363636
177,2,4,1,0,142,0.615384615384615,-1,0,0,0.0285714285714286,0.494736842105263,0.417582417582418,163.285714285714
178,6,10,1,0,135,0.875,1,2,0,0.584415584415584,0.610526315789474,0.419753086419753,161.623376623377
179,1,11,0,0,190,0.777777777777778,1,0,0,0.693877551020408,0.648648648648649,0.446601941747573,166.857142857143
180,2,8,1,0,141,0.5,0,2,0,0.0833333333333333,0.494736842105263,0.432835820895522,163.166666666667
181,10,4,1,0,203,0.6,1,0,0,0.471428571428571,0.516129032258065,0.417582417582418,170.114285714286
182,6,1,0,0,164,0.583333333333333,1,4,0,0.584415584415584,0.610526315789474,0.568181818181818,161.623376623377
183,2,7,0,0,218,0.411764705882353,1,4,2,0.409090909090909,0.494736842105263,0.585858585858586,166.060606060606
184,10,8,1,0,92,0.555555555555556,1,2,0,0.471428571428571,0.516129032258065,0.432835820895522,170.114285714286
186,4,11,0,0,170,0.4375,0,0,2,0.142857142857143,0.511904761904762,0.446601941747573,167.714285714286
187,6,8,0,0,168,0.529411764705882,0,4,0,0,0.610526315789474,0.432835820895522,163.166666666667
188,10,7,1,0,151,0.333333333333333,-1,4,4,0.0909090909090909,0.516129032258065,0.585858585858586,180.363636363636
189,2,11,0,0,171,0.615384615384615,0,4,4,0,0.494736842105263,0.446601941747573,167.714285714286
191,7,6,1,0,155,0.785714285714286,1,4,4,0.545454545454545,0.6,0.414634146341463,180.363636363636
192,1,10,0,0,171,0.692307692307692,-1,5,6,0.0714285714285714,0.648648648648649,0.419753086419753,170.114285714286
193,4,8,0,0,183,0.333333333333333,1,1,2,0.514285714285714,0.511904761904762,0.432835820895522,163.285714285714
194,7,1,1,0,180,0.583333333333333,1,6,5,0.545454545454545,0.6,0.568181818181818,180.363636363636
195,8,11,1,0,148,0.6875,0,4,6,0.583333333333333,0.597402597402597,0.446601941747573,163.166666666667
197,10,2,0,0,183,0.666666666666667,1,8,4,0.471428571428571,0.516129032258065,0.368421052631579,170.114285714286
199,11,7,0,0,172,0.416666666666667,-1,6,8,0.117647058823529,0.506493506493506,0.585858585858586,146.647058823529
200,6,2,0,0,177,0.7,-1,6,6,0.0757575757575758,0.610526315789474,0.368421052631579,166.060606060606
201,7,4,1,0,163,0.533333333333333,1,10,1,0.545454545454545,0.6,0.417582417582418,180.363636363636
202,1,10,1,0,161,0.692307692307692,1,5,8,0.693877551020408,0.648648648648649,0.419753086419753,166.857142857143
203,8,2,0,0,188,0.6,-1,8,8,0.0606060606060606,0.597402597402597,0.368421052631579,166.060606060606
204,11,6,0,0,181,0.357142857142857,-1,6,6,0.025974025974026,0.506493506493506,0.414634146341463,161.623376623377
205,10,4,1,0,181,0.6,-1,8,1,0.0571428571428571,0.516129032258065,0.417582417582418,163.285714285714
206,8,1,0,0,246,0.454545454545455,-1,8,7,0.0204081632653061,0.597402597402597,0.568181818181818,166.857142857143
207,11,7,0,0,178,0.416666666666667,-1,6,12,0.0909090909090909,0.506493506493506,0.585858585858586,180.363636363636
208,4,6,1,0,200,0.375,-1,1,8,0.038961038961039,0.511904761904762,0.414634146341463,161.623376623377
211,7,1,0,0,165,0.583333333333333,-1,14,9,0.0612244897959184,0.6,0.568181818181818,166.857142857143
212,8,4,1,0,153,0.4,1,10,3,0.680851063829787,0.597402597402597,0.417582417582418,159.872340425532
213,2,6,0,0,181,0.5,-1,12,8,0.025974025974026,0.494736842105263,0.414634146341463,161.623376623377
214,11,10,1,0,184,0.5,-1,6,10,0.0428571428571429,0.506493506493506,0.419753086419753,170.114285714286
215,4,7,1,0,154,0.444444444444444,1,3,14,0.514285714285714,0.511904761904762,0.585858585858586,163.285714285714
216,11,1,1,0,138,0.384615384615385,0,8,11,0.666666666666667,0.506493506493506,0.568181818181818,149.333333333333
217,10,6,1,0,160,0.5625,1,10,10,0.471428571428571,0.516129032258065,0.414634146341463,170.114285714286
218,4,2,1,0,111,0.818181818181818,-1,5,12,0.0757575757575758,0.511904761904762,0.368421052631579,166.060606060606
222,1,6,1,0,139,1,1,11,10,0.693877551020408,0.648648648648649,0.414634146341463,166.857142857143
223,10,8,1,0,130,0.555555555555556,-1,12,12,0.0638297872340425,0.516129032258065,0.432835820895522,159.872340425532
224,2,1,1,0,112,0.307692307692308,-1,12,13,0.0408163265306122,0.494736842105263,0.568181818181818,166.857142857143
225,11,4,1,0,174,0.5,0,12,7,0.222222222222222,0.506493506493506,0.417582417582418,175.666666666667
226,10,7,0,0,191,0.333333333333333,1,14,18,0.471428571428571,0.516129032258065,0.585858585858586,170.114285714286
227,6,8,1,0,132,0.529411764705882,1,10,12,0.584415584415584,0.610526315789474,0.432835820895522,161.623376623377
228,1,4,1,0,192,0.5,0,13,7,0.111111111111111,0.648648648648649,0.417582417582418,175.666666666667
229,2,11,0,0,145,0.615384615384615,1,14,14,0.409090909090909,0.494736842105263,0.446601941747573,166.060606060606
230,6,7,1,0,133,0.272727272727273,1,12,20,0.584415584415584,0.610526315789474,0.585858585858586,161.623376623377
232,11,1,0,0,142,0.384615384615385,0,16,15,0.117647058823529,0.506493506493506,0.568181818181818,146.647058823529
234,7,1,0,0,168,0.583333333333333,1,22,17,0.294117647058824,0.6,0.568181818181818,146.647058823529
235,6,1,0,0,153,0.583333333333333,-1,0,0,0.0408163265306122,0.610526315789474,0.568181818181818,166.857142857143
236,8,11,1,0,137,0.6875,-1,0,0,0.0357142857142857,0.597402597402597,0.446601941747573,156.589285714286
237,10,5,1,0,161,1,-1,0,0,0.2,0.516129032258065,0.285714285714286,146.8
